TimOcurrencia,DesCPOcurrencia,EdatConstruccion,Clase_Alta,Clase_MediaAlta,Clase_Media,Clase_MediaSencilla,Clase_Sencilla,Temperatura_max,Temperatura_min,Humitat_max,Humitat_min,Precipitacio_max,Precipitacio_min,IrrSolar_max,IrrSolar_min,Vent_max,Vent_min,ProbabilitatManifestacio,ProbabilitatFesta,VolumSinistres
2018-11-23,8001,70,242,259,3062,166,245,14.9,10.9,88.0,59.0,1.2,0.0,122.0,0.0,7.4,0.4,0.0,0.0,0
2018-11-24,8001,70,242,259,3062,166,245,16.3,9.7,76.0,48.0,0.0,0.0,485.0,0.0,8.4,2.0,0.0,103985.43,0
2018-11-25,8001,70,242,259,3062,166,245,15.6,10.5,72.0,51.0,0.0,0.0,300.0,0.0,6.8,1.5,0.0,46400.0,0
2018-11-26,8001,70,242,259,3062,166,245,15.0,9.6,85.0,50.0,1.2,0.0,445.0,0.0,12.4,1.7,0.0,0.0,0
2018-11-27,8001,70,242,259,3062,166,245,17.1,9.5,70.0,34.0,0.0,0.0,470.0,0.0,9.3,1.2,0.0,90195.52,0
2018-11-28,8001,70,242,259,3062,166,245,17.8,10.5,72.0,35.0,0.0,0.0,467.0,0.0,10.0,0.3,0.0,0.0,0
2018-11-29,8001,70,242,259,3062,166,245,15.8,10.5,84.0,60.0,0.0,0.0,364.0,0.0,5.0,0.3,0.0,182769.61,0
2018-11-30,8001,70,242,259,3062,166,245,15.7,11.2,84.0,56.0,1.6,0.0,466.0,0.0,8.0,0.3,0.0,37636.74,0
2018-12-01,8001,70,242,259,3062,166,245,12.5,6.7,62.0,50.0,0.0,0.0,478.0,0.0,6.7,0.8,26.0,129955.37,0
2018-12-02,8001,70,242,259,3062,166,245,12.6,3.1,93.0,53.0,2.4,0.0,103.0,0.0,7.4,1.7,0.0,0.0,0
2018-12-03,8001,70,242,259,3062,166,245,19.5,12.6,73.0,30.0,0.0,0.0,850.0,0.0,14.3,2.4,15.77,78821.92,0
2018-12-04,8001,70,242,259,3062,166,245,16.2,9.4,78.0,51.0,0.0,0.0,926.0,0.0,9.6,1.6,0.0,0.0,0
2018-12-05,8001,70,242,259,3062,166,245,20.9,14.0,93.0,65.0,2.4,0.0,901.0,0.0,8.6,2.2,9.56,43999.16,0
2018-12-06,8001,70,242,259,3062,166,245,26.7,20.8,84.0,37.0,0.0,0.0,921.0,0.0,11.3,2.8,0.0,6980.0,0
2018-12-07,8001,70,242,259,3062,166,245,28.0,24.1,69.0,38.0,0.0,0.0,930.0,0.0,9.1,2.2,5.8,26686.84,0
2018-12-08,8001,70,242,259,3062,166,245,30.4,25.1,78.0,44.0,0.0,0.0,903.0,0.0,11.4,2.3,0.0,0.0,0
2018-12-09,8001,70,242,259,3062,166,245,26.6,19.3,97.0,60.0,28.3,0.0,664.0,0.0,11.2,1.5,3.52,670148.49,0
2018-12-10,8001,70,242,259,3062,166,245,24.6,19.4,89.0,71.0,0.0,0.0,636.0,0.0,5.1,0.0,0.0,0.0,0
2018-12-11,8001,70,242,259,3062,166,245,19.3,15.7,92.0,75.0,0.0,0.0,420.0,0.0,8.0,0.6,0.0,0.0,0
2018-12-12,8001,70,242,259,3062,166,245,14.8,10.8,78.0,62.0,0.0,0.0,394.0,0.0,4.2,1.3,0.0,466997.78,0
2018-12-13,8001,70,242,259,3062,166,245,13.5,10.6,83.0,59.0,0.4,0.0,73.0,0.0,6.0,0.7,0.0,0.0,1
2018-12-14,8001,70,242,259,3062,166,245,13.9,10.2,86.0,62.0,0.6,0.0,426.0,0.0,5.6,2.0,0.0,0.0,0
2018-12-15,8001,70,242,259,3062,166,245,15.3,9.3,72.0,49.0,0.0,0.0,493.0,0.0,8.3,2.2,16.0,300648.47,0
2018-12-16,8001,70,242,259,3062,166,245,15.2,13.0,74.0,50.0,0.0,0.0,181.0,0.0,13.0,1.9,0.0,0.0,0
2018-12-17,8001,70,242,259,3062,166,245,16.1,10.1,63.0,38.0,0.0,0.0,418.0,0.0,12.6,1.1,9.7,48690.63,0
2018-12-18,8001,70,242,259,3062,166,245,14.7,9.1,75.0,60.0,0.0,0.0,358.0,0.0,7.4,1.6,0.0,171798.88,0
2018-12-19,8001,70,242,259,3062,166,245,17.0,11.9,80.0,37.0,0.0,0.0,439.0,0.0,13.8,1.0,5.89,29532.36,0
2018-12-20,8001,70,242,259,3062,166,245,16.2,10.9,62.0,45.0,0.0,0.0,428.0,0.0,6.5,0.8,0.0,0.0,0
2018-12-21,8001,70,242,259,3062,166,245,17.3,10.2,68.0,47.0,0.0,0.0,391.0,0.0,7.1,1.6,3.57,608040.62,0
2018-12-22,8001,70,242,259,3062,166,245,18.5,11.7,70.0,47.0,0.0,0.0,392.0,0.0,9.3,0.5,0.0,0.0,0
2018-12-23,8001,70,242,259,3062,166,245,19.0,11.2,75.0,50.0,0.0,0.0,378.0,0.0,8.7,0.1,2.17,272885.59,0
2018-12-24,8001,70,242,259,3062,166,245,19.8,12.5,73.0,45.0,0.0,0.0,421.0,0.0,9.0,0.5,0.0,41460.24,0
2018-12-25,8001,70,242,259,3062,166,245,16.6,11.1,81.0,53.0,0.0,0.0,302.0,0.0,3.9,0.1,0.0,217755.2,0
2018-12-26,8001,70,242,259,3062,166,245,15.7,9.9,85.0,66.0,0.0,0.0,313.0,0.0,6.7,0.4,0.0,0.0,0
2018-12-27,8001,70,242,259,3062,166,245,15.1,10.2,76.0,57.0,0.0,0.0,417.0,0.0,5.5,0.8,0.0,195294.16,0
2018-12-28,8001,70,242,259,3062,166,245,14.7,8.8,77.0,55.0,0.0,0.0,420.0,0.0,4.1,0.4,0.0,0.0,0
2018-12-29,8001,70,242,259,3062,166,245,14.9,7.5,72.0,47.0,0.0,0.0,432.0,0.0,4.8,1.3,0.0,78208.93,0
2018-12-30,8001,70,242,259,3062,166,245,17.4,7.8,68.0,28.0,0.0,0.0,460.0,0.0,5.8,0.8,0.0,40242.96,0
2018-12-31,8001,70,242,259,3062,166,245,17.2,9.0,60.0,33.0,0.0,0.0,451.0,0.0,5.1,0.5,0.0,69675.4,0
2019-01-01,8001,71,242,259,3062,166,245,15.6,8.8,83.0,54.0,0.0,0.0,454.0,0.0,7.9,0.2,0.0,0.0,0
2019-01-02,8001,71,242,259,3062,166,245,16.3,9.5,79.0,38.0,0.4,0.0,539.0,0.0,15.0,2.7,1.0,266408.59,0
2019-01-03,8001,71,242,259,3062,166,245,15.5,10.1,94.0,56.0,0.0,0.0,714.0,0.0,7.3,0.8,0.0,0.0,0
2019-01-04,8001,71,242,259,3062,166,245,16.8,12.9,75.0,41.0,0.0,0.0,828.0,0.0,5.5,1.9,0.0,0.0,0
2019-01-05,8001,71,242,259,3062,166,245,20.6,14.4,83.0,47.0,0.0,0.0,951.0,0.0,9.8,2.0,0.61,157111.35,0
2019-01-06,8001,71,242,259,3062,166,245,25.8,18.9,74.0,27.0,0.0,0.0,988.0,0.0,9.9,1.4,0.0,0.0,0
2019-01-07,8001,71,242,259,3062,166,245,27.0,23.1,92.0,68.0,0.0,0.0,944.0,0.0,7.1,1.5,0.0,0.0,0
2019-01-08,8001,71,242,259,3062,166,245,28.7,23.3,68.0,37.0,0.0,0.0,932.0,0.0,8.4,1.5,0.37,95292.85,0
2019-01-09,8001,71,242,259,3062,166,245,28.3,24.2,76.0,49.0,0.0,0.0,854.0,0.0,5.8,1.2,0.0,0.0,3
2019-01-10,8001,71,242,259,3062,166,245,26.5,20.7,84.0,61.0,0.0,0.0,730.0,0.0,7.5,1.3,0.0,0.0,0
2019-01-11,8001,71,242,259,3062,166,245,20.7,15.7,80.0,63.0,0.0,0.0,580.0,0.0,4.4,0.9,0.22,53997.5,0
2019-01-12,8001,71,242,259,3062,166,245,17.9,13.4,82.0,41.0,0.0,0.0,515.0,0.0,5.3,1.4,0.0,0.0,0
2019-01-13,8001,71,242,259,3062,166,245,14.9,6.4,66.0,42.0,0.0,0.0,478.0,0.0,11.8,2.7,0.0,0.0,0
2019-01-14,8001,71,242,259,3062,166,245,16.2,11.1,81.0,43.0,0.0,0.0,455.0,0.0,10.5,1.0,0.14,32751.14,1
2019-01-15,8001,71,242,259,3062,166,245,14.8,8.3,75.0,47.0,0.0,0.0,478.0,0.0,5.9,1.5,0.0,0.0,1
2019-01-16,8001,71,242,259,3062,166,245,15.1,9.4,80.0,62.0,0.0,0.0,432.0,0.0,10.0,1.5,0.0,0.0,0
2019-01-17,8001,71,242,259,3062,166,245,14.4,10.0,76.0,51.0,0.0,0.0,459.0,0.0,5.9,1.0,0.0,348200.0,0
2019-01-18,8001,71,242,259,3062,166,245,10.5,7.5,82.0,59.0,0.6,0.0,300.0,0.0,7.4,2.5,0.0,0.0,0
2019-01-19,8001,71,242,259,3062,166,245,12.5,7.2,69.0,52.0,0.0,0.0,542.0,0.0,4.7,1.1,0.0,0.0,0
2019-01-20,8001,71,242,259,3062,166,245,10.3,8.0,95.0,67.0,4.2,0.0,161.0,0.0,8.9,1.3,0.0,378088.98,0
2019-01-21,8001,71,242,259,3062,166,245,12.4,6.8,81.0,50.0,0.0,0.0,493.0,0.0,5.8,1.3,0.0,0.0,0
2019-01-22,8001,71,242,259,3062,166,245,10.7,4.4,67.0,33.0,0.0,0.0,528.0,0.0,8.8,2.2,0.0,0.0,0
2019-01-23,8001,71,242,259,3062,166,245,13.0,6.0,74.0,45.0,0.1,0.0,525.0,0.0,11.3,3.7,2.0,312322.56,0
2019-01-24,8001,71,242,259,3062,166,245,14.4,6.5,55.0,12.0,0.0,0.0,538.0,0.0,16.7,2.2,0.0,0.0,0
2019-01-25,8001,71,242,259,3062,166,245,13.2,6.0,72.0,20.0,0.0,0.0,506.0,0.0,5.1,1.0,0.0,0.0,1
2019-01-26,8001,71,242,259,3062,166,245,15.9,8.0,77.0,48.0,0.0,0.0,526.0,0.0,8.3,1.3,1.21,189433.21,0
2019-01-27,8001,71,242,259,3062,166,245,16.5,8.6,79.0,33.0,0.0,0.0,529.0,0.0,14.5,0.9,0.0,0.0,0
2019-01-28,8001,71,242,259,3062,166,245,15.3,7.3,60.0,36.0,0.0,0.0,555.0,0.0,17.1,3.4,0.0,0.0,1
2019-01-29,8001,71,242,259,3062,166,245,10.6,7.5,64.0,55.0,0.0,0.0,156.0,0.0,12.2,2.4,0.74,114897.05,0
2019-01-30,8001,71,242,259,3062,166,245,13.8,7.1,62.0,37.0,0.0,0.0,552.0,0.0,15.7,2.9,0.0,0.0,0
2019-01-31,8001,71,242,259,3062,166,245,17.6,9.4,80.0,44.0,0.0,0.0,527.0,0.0,9.3,1.7,0.0,0.0,0
2019-02-01,8001,71,242,259,3062,166,245,15.6,8.3,62.0,33.0,0.0,0.0,452.0,0.0,6.3,0.5,0.45,41106.59,0
2019-02-02,8001,71,242,259,3062,166,245,13.7,7.7,66.0,25.0,0.1,0.0,596.0,0.0,12.6,3.0,0.0,0.0,0
2019-02-03,8001,71,242,259,3062,166,245,17.4,12.4,86.0,39.0,0.0,0.0,686.0,0.0,7.6,1.2,0.0,0.0,0
2019-02-04,8001,71,242,259,3062,166,245,17.7,13.1,91.0,56.0,1.3,0.0,793.0,0.0,9.0,2.1,0.27,184232.83,0
2019-02-05,8001,71,242,259,3062,166,245,17.9,14.6,77.0,57.0,0.0,0.0,966.0,0.0,6.0,1.1,0.0,0.0,0
2019-02-06,8001,71,242,259,3062,166,245,25.8,18.8,71.0,26.0,0.0,0.0,983.0,0.0,11.2,1.0,0.0,0.0,0
2019-02-07,8001,71,242,259,3062,166,245,28.7,23.7,87.0,59.0,0.0,0.0,931.0,0.0,5.8,1.2,0.0,104929.8,0
2019-02-08,8001,71,242,259,3062,166,245,31.5,24.5,62.0,31.0,0.0,0.0,912.0,0.0,8.7,1.1,0.0,0.0,0
2019-02-09,8001,71,242,259,3062,166,245,27.8,20.8,96.0,47.0,22.0,0.0,892.0,0.0,8.9,1.5,0.0,0.0,0
2019-02-10,8001,71,242,259,3062,166,245,24.5,20.5,75.0,47.0,0.0,0.0,730.0,0.0,6.8,1.6,0.0,63643.14,0
2019-02-11,8001,71,242,259,3062,166,245,25.2,17.2,82.0,48.0,0.0,0.0,571.0,0.0,9.8,1.1,0.0,0.0,0
2019-02-12,8001,71,242,259,3062,166,245,15.0,10.5,76.0,51.0,0.0,0.0,506.0,0.0,3.9,1.3,0.0,0.0,0
2019-02-13,8001,71,242,259,3062,166,245,13.6,7.6,76.0,43.0,0.0,0.0,621.0,0.0,6.3,1.5,0.0,44751.52,0
2019-02-14,8001,71,242,259,3062,166,245,15.1,9.0,76.0,49.0,0.0,0.0,625.0,0.0,6.6,0.7,0.0,0.0,0
2019-02-15,8001,71,242,259,3062,166,245,16.4,7.2,82.0,28.0,0.0,0.0,638.0,0.0,5.4,0.4,0.0,0.0,0
2019-02-16,8001,71,242,259,3062,166,245,14.4,6.7,90.0,38.0,0.0,0.0,638.0,0.0,4.1,0.5,0.0,27143.17,0
2019-02-17,8001,71,242,259,3062,166,245,14.2,8.5,89.0,54.0,0.0,0.0,638.0,0.0,5.1,0.2,0.0,0.0,0
2019-02-18,8001,71,242,259,3062,166,245,14.8,8.9,80.0,58.0,0.0,0.0,689.0,0.0,4.5,1.1,0.0,0.0,0
2019-02-19,8001,71,242,259,3062,166,245,14.5,10.5,79.0,61.0,0.0,0.0,658.0,0.0,6.3,1.9,0.0,2262.46,0
2019-02-20,8001,71,242,259,3062,166,245,14.7,10.9,72.0,46.0,0.0,0.0,603.0,0.0,5.2,0.8,0.0,0.0,0
2019-02-21,8001,71,242,259,3062,166,245,15.2,8.2,78.0,56.0,0.0,0.0,627.0,0.0,5.8,0.4,0.0,0.0,0
2019-02-22,8001,71,242,259,3062,166,245,23.1,10.6,77.0,23.0,0.0,0.0,668.0,0.0,6.3,1.2,0.0,1372.25,0
2019-02-23,8001,71,242,259,3062,166,245,21.6,12.5,83.0,28.0,0.0,0.0,644.0,0.0,6.2,0.5,0.0,0.0,0
2019-02-24,8001,71,242,259,3062,166,245,14.8,11.0,78.0,49.0,0.0,0.0,662.0,0.0,5.9,1.7,0.0,0.0,0
2019-02-25,8001,71,242,259,3062,166,245,17.1,9.5,80.0,47.0,0.0,0.0,647.0,0.0,4.8,0.9,0.0,832.31,1
2019-02-26,8001,71,242,259,3062,166,245,18.0,10.5,80.0,40.0,0.0,0.0,682.0,0.0,5.9,0.4,0.0,0.0,0
2019-02-27,8001,71,242,259,3062,166,245,20.2,9.6,85.0,39.0,0.0,0.0,675.0,0.0,5.5,1.1,0.0,0.0,0
2019-02-28,8001,71,242,259,3062,166,245,18.9,11.3,90.0,43.0,0.0,0.0,655.0,0.0,4.4,1.0,0.0,36900.0,0
2019-03-01,8001,71,242,259,3062,166,245,13.4,7.8,60.0,48.0,0.0,0.0,446.0,0.0,4.6,0.9,0.0,0.0,0
2019-03-02,8001,71,242,259,3062,166,245,14.2,5.9,32.0,13.0,0.0,0.0,584.0,0.0,11.3,3.3,0.0,0.0,0
2019-03-03,8001,71,242,259,3062,166,245,19.3,10.8,88.0,39.0,0.0,0.0,713.0,0.0,10.5,0.6,0.0,22380.98,0
2019-03-04,8001,71,242,259,3062,166,245,18.7,9.5,89.0,45.0,0.9,0.0,853.0,0.0,9.5,2.0,0.0,0.0,0
2019-03-05,8001,71,242,259,3062,166,245,16.0,11.6,93.0,58.0,4.5,0.0,169.0,0.0,6.5,1.2,0.0,0.0,1
2019-03-06,8001,71,242,259,3062,166,245,26.5,18.8,74.0,31.0,0.0,0.0,940.0,0.0,10.5,1.7,2.0,13574.75,0
2019-03-07,8001,71,242,259,3062,166,245,28.8,24.3,88.0,51.0,0.0,0.0,923.0,0.0,6.1,1.6,0.0,0.0,0
2019-03-08,8001,71,242,259,3062,166,245,30.9,24.8,70.0,32.0,0.0,0.0,917.0,0.0,9.6,0.9,0.0,0.0,0
2019-03-09,8001,71,242,259,3062,166,245,26.9,21.9,83.0,37.0,0.0,0.0,850.0,0.0,5.9,1.3,1.21,42233.5,0
2019-03-10,8001,71,242,259,3062,166,245,24.3,18.0,71.0,36.0,0.0,0.0,742.0,0.0,9.4,1.9,0.0,0.0,0
2019-03-11,8001,71,242,259,3062,166,245,21.2,17.1,69.0,34.0,0.2,0.0,568.0,0.0,16.2,3.3,0.0,0.0,0
2019-03-12,8001,71,242,259,3062,166,245,14.4,9.7,71.0,51.0,0.0,0.0,423.0,0.0,10.9,1.6,0.74,201315.91,0
2019-03-13,8001,71,242,259,3062,166,245,13.7,11.3,83.0,72.0,0.6,0.0,548.0,0.0,8.6,0.9,0.0,0.0,0
2019-03-14,8001,71,242,259,3062,166,245,18.4,9.2,72.0,30.0,0.0,0.0,768.0,0.0,9.1,2.1,0.0,0.0,0
2019-03-15,8001,71,242,259,3062,166,245,18.2,11.4,82.0,38.0,0.0,0.0,760.0,0.0,7.7,1.7,0.45,337375.34,0
2019-03-16,8001,71,242,259,3062,166,245,18.1,11.5,81.0,47.0,0.0,0.0,782.0,0.0,9.2,1.0,0.0,0.0,0
2019-03-17,8001,71,242,259,3062,166,245,18.8,11.1,80.0,38.0,0.0,0.0,687.0,0.0,10.7,0.9,0.0,0.0,0
2019-03-18,8001,71,242,259,3062,166,245,14.2,10.6,75.0,43.0,0.0,0.0,793.0,0.0,7.8,1.1,0.27,204628.49,0
2019-03-19,8001,71,242,259,3062,166,245,15.0,10.8,64.0,42.0,0.0,0.0,801.0,0.0,7.1,2.3,0.0,0.0,0
2019-03-20,8001,71,242,259,3062,166,245,15.0,10.3,67.0,37.0,0.0,0.0,808.0,0.0,9.1,1.4,0.0,0.0,0
2019-03-21,8001,71,242,259,3062,166,245,15.9,10.5,62.0,30.0,0.0,0.0,803.0,0.0,11.1,1.6,0.0,124113.45,0
2019-03-22,8001,71,242,259,3062,166,245,19.1,11.6,53.0,27.0,0.0,0.0,786.0,0.0,8.5,0.6,0.0,0.0,0
2019-03-23,8001,71,242,259,3062,166,245,22.1,11.9,48.0,21.0,0.0,0.0,809.0,0.0,6.9,0.0,0.0,0.0,0
2019-03-24,8001,71,242,259,3062,166,245,21.1,14.0,47.0,27.0,0.0,0.0,809.0,0.0,4.8,0.3,0.0,105787.72,0
2019-03-25,8001,71,242,259,3062,166,245,23.4,13.1,81.0,25.0,0.0,0.0,788.0,0.0,10.8,0.2,0.0,0.0,0
2019-03-26,8001,71,242,259,3062,166,245,18.9,12.3,80.0,12.0,0.0,0.0,842.0,0.0,11.3,1.4,0.0,0.0,0
2019-03-27,8001,71,242,259,3062,166,245,18.0,10.3,60.0,26.0,0.0,0.0,831.0,0.0,7.2,0.9,2.0,49741.16,0
2019-03-28,8001,71,242,259,3062,166,245,16.2,11.8,61.0,33.0,0.0,0.0,826.0,0.0,6.7,0.9,0.0,0.0,0
2019-03-29,8001,71,242,259,3062,166,245,15.9,10.2,66.0,41.0,0.0,0.0,832.0,0.0,6.0,1.4,0.0,0.0,0
2019-03-30,8001,71,242,259,3062,166,245,15.4,10.5,73.0,52.0,0.0,0.0,853.0,0.0,6.6,2.4,1.21,555250.39,0
2019-03-31,8001,71,242,259,3062,166,245,15.2,11.8,80.0,65.0,0.0,0.0,845.0,0.0,9.4,1.9,0.0,0.0,0
2019-04-01,8001,71,242,259,3062,166,245,11.9,6.7,66.0,49.0,0.0,0.0,448.0,0.0,4.8,0.4,0.0,0.0,1
2019-04-02,8001,71,242,259,3062,166,245,13.2,6.5,53.0,21.0,0.0,0.0,586.0,0.0,11.2,1.8,0.74,400076.38,0
2019-04-03,8001,71,242,259,3062,166,245,23.5,12.7,74.0,28.0,0.0,0.0,674.0,0.0,11.9,1.3,0.0,0.0,0
2019-04-04,8001,71,242,259,3062,166,245,14.7,7.5,80.0,30.0,0.0,0.0,881.0,0.0,8.7,1.6,0.0,0.0,0
2019-04-05,8001,71,242,259,3062,166,245,20.5,10.9,81.0,38.0,0.0,0.0,968.0,0.0,11.0,2.2,0.45,242658.59,0
2019-04-06,8001,71,242,259,3062,166,245,24.6,19.4,75.0,44.0,0.0,0.0,966.0,0.0,7.7,1.3,0.0,0.0,0
2019-04-07,8001,71,242,259,3062,166,245,28.9,24.6,84.0,40.0,0.0,0.0,949.0,0.0,6.1,0.8,0.0,0.0,0
2019-04-08,8001,71,242,259,3062,166,245,31.0,25.2,79.0,38.0,0.0,0.0,912.0,0.0,8.9,1.0,0.27,144446.45,0
2019-04-09,8001,71,242,259,3062,166,245,28.5,22.5,76.0,44.0,0.0,0.0,846.0,0.0,7.3,0.8,0.0,0.0,0
2019-04-10,8001,71,242,259,3062,166,245,24.2,18.9,72.0,43.0,0.0,0.0,743.0,0.0,8.3,1.5,0.0,0.0,0
2019-04-11,8001,71,242,259,3062,166,245,23.8,16.0,67.0,36.0,0.0,0.0,613.0,0.0,15.1,1.6,0.0,87611.2,0
2019-04-12,8001,71,242,259,3062,166,245,14.2,10.9,97.0,66.0,17.8,0.0,34.0,0.0,14.7,5.3,0.0,0.0,0
2019-04-13,8001,71,242,259,3062,166,245,17.6,12.3,79.0,47.0,0.0,0.0,904.0,0.0,6.0,1.2,0.0,0.0,0
2019-04-14,8001,71,242,259,3062,166,245,15.9,12.1,80.0,59.0,0.0,0.0,826.0,0.0,7.8,0.6,0.0,8566.72,0
2019-04-15,8001,71,242,259,3062,166,245,15.2,12.5,78.0,49.0,0.0,0.0,848.0,0.0,6.2,1.8,0.0,0.0,0
2019-04-16,8001,71,242,259,3062,166,245,17.1,12.4,83.0,53.0,0.0,0.0,941.0,0.0,6.1,2.5,0.0,0.0,0
2019-04-17,8001,71,242,259,3062,166,245,16.6,12.9,85.0,63.0,0.0,0.0,827.0,0.0,6.2,0.8,1.0,0.0,0
2019-04-18,8001,71,242,259,3062,166,245,16.7,13.6,83.0,57.0,0.0,0.0,660.0,0.0,14.0,5.2,0.0,0.0,0
2019-04-19,8001,71,242,259,3062,166,245,19.1,15.6,67.0,45.0,0.0,0.0,823.0,0.0,15.7,7.2,0.0,0.0,0
2019-04-20,8001,71,242,259,3062,166,245,18.6,15.1,58.0,40.0,0.1,0.0,240.0,0.0,12.4,6.2,0.61,0.0,0
2019-04-21,8001,71,242,259,3062,166,245,18.5,16.0,70.0,43.0,0.0,0.0,759.0,0.0,14.4,6.1,0.0,0.0,0
2019-04-22,8001,71,242,259,3062,166,245,17.8,14.6,85.0,49.0,1.6,0.0,334.0,0.0,11.1,2.3,0.0,0.0,0
2019-04-23,8001,71,242,259,3062,166,245,19.4,14.7,87.0,53.0,0.1,0.0,886.0,0.0,8.7,1.3,0.37,0.0,2
2019-04-24,8001,71,242,259,3062,166,245,17.9,13.8,84.0,41.0,0.0,0.0,957.0,0.0,12.1,3.1,0.0,0.0,0
2019-04-25,8001,71,242,259,3062,166,245,18.2,15.0,83.0,46.0,0.4,0.0,627.0,0.0,8.8,3.1,0.0,0.0,0
2019-04-26,8001,71,242,259,3062,166,245,22.6,13.5,67.0,29.0,0.0,0.0,953.0,0.0,12.0,2.7,0.22,5600.0,0
2019-04-27,8001,71,242,259,3062,166,245,18.5,12.9,76.0,47.0,0.0,0.0,927.0,0.0,5.5,1.7,0.0,0.0,0
2019-04-28,8001,71,242,259,3062,166,245,15.5,13.3,78.0,62.0,0.0,0.0,578.0,0.0,5.3,1.1,0.0,0.0,0
2019-04-29,8001,71,242,259,3062,166,245,18.1,14.1,82.0,61.0,0.0,0.0,732.0,0.0,7.7,1.0,0.14,3396.57,0
2019-04-30,8001,71,242,259,3062,166,245,19.4,14.8,86.0,57.0,0.0,0.0,928.0,0.0,9.3,1.5,0.0,0.0,0
2019-05-01,8001,71,242,259,3062,166,245,16.1,7.0,69.0,28.0,0.0,0.0,452.0,0.0,7.5,1.7,0.0,0.0,0
2019-05-02,8001,71,242,259,3062,166,245,16.7,9.6,82.0,36.0,0.0,0.0,609.0,0.0,8.1,0.7,0.0,7200.12,0
2019-05-03,8001,71,242,259,3062,166,245,16.0,12.6,81.0,37.0,0.0,0.0,705.0,0.0,5.2,1.6,0.0,0.0,2
2019-05-04,8001,71,242,259,3062,166,245,16.0,9.7,90.0,53.0,1.9,0.0,710.0,0.0,10.6,0.3,0.0,0.0,0
2019-05-05,8001,71,242,259,3062,166,245,22.5,13.0,75.0,12.0,0.0,0.0,993.0,0.0,10.5,2.9,0.0,4367.1,0
2019-05-06,8001,71,242,259,3062,166,245,25.5,17.2,82.0,32.0,0.0,0.0,948.0,0.0,14.5,1.5,0.0,0.0,1
2019-05-07,8001,71,242,259,3062,166,245,31.9,24.6,82.0,40.0,0.0,0.0,946.0,0.0,8.0,1.3,0.0,0.0,0
2019-05-08,8001,71,242,259,3062,166,245,31.7,25.3,78.0,29.0,0.0,0.0,911.0,0.0,5.8,0.9,100.0,2648.78,0
2019-05-09,8001,71,242,259,3062,166,245,26.0,20.5,76.0,46.0,3.7,0.0,784.0,0.0,8.1,0.8,0.0,0.0,0
2019-05-10,8001,71,242,259,3062,166,245,22.2,19.9,79.0,65.0,0.0,0.0,602.0,0.0,6.3,1.6,0.0,0.0,0
2019-05-11,8001,71,242,259,3062,166,245,19.2,13.3,58.0,33.0,0.0,0.0,570.0,0.0,15.2,2.9,60.65,1146.89,0
2019-05-12,8001,71,242,259,3062,166,245,14.0,11.8,89.0,64.0,2.0,0.0,192.0,0.0,10.3,2.8,0.0,0.0,0
2019-05-13,8001,71,242,259,3062,166,245,20.1,13.9,70.0,41.0,0.0,0.0,1006.0,0.0,9.2,1.7,0.0,0.0,0
2019-05-14,8001,71,242,259,3062,166,245,19.7,14.6,78.0,47.0,0.0,0.0,998.0,0.0,9.6,0.8,36.79,695.62,0
2019-05-15,8001,71,242,259,3062,166,245,17.9,14.4,87.0,48.0,0.0,0.0,968.0,0.0,11.5,1.5,0.0,0.0,3
2019-05-16,8001,71,242,259,3062,166,245,19.6,13.4,78.0,33.0,0.0,0.0,972.0,0.0,9.3,0.8,0.0,0.0,0
2019-05-17,8001,71,242,259,3062,166,245,17.2,12.5,94.0,64.0,2.7,0.0,747.0,0.0,7.9,2.1,22.31,3262.0,0
2019-05-18,8001,71,242,259,3062,166,245,19.1,13.3,86.0,43.0,0.6,0.0,886.0,0.0,9.0,2.0,0.0,0.0,0
2019-05-19,8001,71,242,259,3062,166,245,17.3,12.1,82.0,50.0,1.0,0.0,989.0,0.0,7.2,1.2,0.0,0.0,0
2019-05-20,8001,71,242,259,3062,166,245,19.5,12.6,74.0,47.0,0.0,0.0,971.0,0.0,6.3,1.3,13.53,1978.5,0
2019-05-21,8001,71,242,259,3062,166,245,22.8,13.9,89.0,37.0,0.0,0.0,971.0,0.0,9.0,0.4,0.0,0.0,0
2019-05-22,8001,71,242,259,3062,166,245,22.1,15.6,88.0,53.0,0.0,0.0,967.0,0.0,6.4,0.9,0.0,0.0,0
2019-05-23,8001,71,242,259,3062,166,245,23.8,15.3,85.0,33.0,0.0,0.0,979.0,0.0,9.1,0.8,0.0,84170.02,0
2019-05-24,8001,71,242,259,3062,166,245,18.3,14.3,96.0,67.0,4.9,0.0,286.0,0.0,5.2,1.0,0.0,0.0,2
2019-05-25,8001,71,242,259,3062,166,245,24.4,14.4,92.0,45.0,0.5,0.0,811.0,0.0,5.9,0.9,0.0,0.0,0
2019-05-26,8001,71,242,259,3062,166,245,24.8,16.8,79.0,36.0,0.1,0.0,1065.0,0.0,7.1,1.7,0.0,51051.7,0
2019-05-27,8001,71,242,259,3062,166,245,23.8,17.3,83.0,38.0,0.0,0.0,932.0,0.0,6.8,1.6,0.0,0.0,0
2019-05-28,8001,71,242,259,3062,166,245,20.4,17.1,82.0,53.0,0.0,0.0,907.0,0.0,7.5,1.6,0.0,0.0,0
2019-05-29,8001,71,242,259,3062,166,245,20.8,15.9,81.0,35.0,0.0,0.0,979.0,0.0,9.0,1.1,17.0,81002.42,0
